claim_id,claimant_name,ssn,dob,injury_date,reported_date,injury_type,body_part,claim_status,adjuster_id,region,claim_amount,employee_id
CLM-01426,Brent Jordan,889-32-3494,1999-01-05,2024-01-13,2024-01-15,Strain,Shoulder,OPEN,ADJ-06,Inland Empire,12718.35,EMP-W-1059
CLM-01427,Joseph Lopez,605-12-4151,1992-05-05,2024-10-31,2024-11-05,Sprain,Wrist,CLOSED,ADJ-03,Central Valley,3814.73,EMP-W-2441
CLM-01428,Justin Smith,751-95-8198,1984-07-28,2024-12-13,2024-12-16,Strain,Shoulder,CLOSED,ADJ-01,Inland Empire,8028.56,EMP-W-4233
CLM-01429,Julian Williams,740-29-8267,1994-03-09,2025-05-04,2025-05-05,Laceration,Hand,CLOSED,ADJ-12,Bay Area,6060.72,EMP-W-2956
CLM-01430,Rebecca Zimmerman,209-12-3336,1986-05-27,11/08/2024,11/08/2024,Fracture,Leg,CLOSED,ADJ-14,Bay Area,20230.54,EMP-W-3325
CLM-01431,Jessica Wilson,654-22-1949,1994-09-27,2024-06-15,16-JUN-2024,Burn,Face,CLOSED,ADJ-14,Northern CA,9525.17,EMP-W-4652
CLM-01432,Cindy Cannon,370-67-1813,02/08/1987,2025-02-09,02/21/2025,Fracture,Wrist,CLOSED,ADJ-02,Northern CA,18019.69,EMP-W-2503
CLM-01433,Miss Kelly Dawson,750-08-3213,1997-09-22,01/14/2024,2024-01-17,Strain,Shoulder,CLOSED,ADJ-14,Bay Area,9202.94,EMP-W-2340
CLM-01434,Olivia Harris,782-07-9628,1968-05-18,11-MAY-2024,2024-05-11,Laceration,Hand,CLOSED,ADJ-14,Inland Empire,4183.59,EMP-W-1252
CLM-01435,Ashley Gonzales,178-09-8438,10-NOV-1982,18-MAR-2024,2024-04-14,Sprain,Wrist,CLOSED,ADJ-06,Central Valley,8574.17,EMP-W-3792
CLM-01436,Mr. Andrew Foster,159-61-3166,1981-07-21,2024-06-12,2024-06-17,Burn,Arm,CLOSED,ADJ-10,Bay Area,21794.0,EMP-W-1384
CLM-01437,"Everett, Anthony",093-12-4846,1988-10-16,2024-03-25,26-MAR-2024,BURN,Face,CLOSED,ADJ-10,southern ca,15319.0,EMP-W-1216
CLM-01438,Dana Chapman,091-26-4088,1967-03-04,2024-06-17,2024-06-18,Sprain,Knee,OPEN,ADJ-09,Bay Area,7919.51,EMP-W-9999
CLM-01439,Matthew Watson,341-83-5839,1986-02-16,06/15/2024,19-JUN-2024,Strain,Shoulder,CLOSED,ADJ-06,Inland Empire,6783.94,EMP-W-4087
CLM-01440,Kim Arnold,452-69-1441,2007-03-05,2024-09-25,2024-09-25,Burn,Hand,OPEN,ADJ-06,Southern CA,16606.12,EMP-W-2981
CLM-01441,Caitlin Perry,760-91-7081,14-AUG-1977,2025-01-31,2025-02-02,Fracture,Arm,CLOSED,ADJ-11,Bay Area,16330.57,EMP-W-2134
CLM-01442,Ryan Marsh,768-40-5334,02/14/1982,2024-07-30,2024-08-03,Fracture,Hand,CLOSED,ADJ-13,Sacramento,15519.14,EMP-W-2645
CLM-01443,Heather Trujillo,157-08-6832,05-MAY-1982,2024-12-30,2025-01-22,Burn,Hand,CLOSED,ADJ-03,Northern CA,16812.03,EMP-W-4781
CLM-01444,Valerie Benson,701-11-1688,1963-01-09,12-MAR-2024,2024-03-13,Fracture,Hand,CLOSED,ADJ-13,Sacramento,11932,EMP-W-3561
CLM-01445,Candace Stuart,430-14-6266,24-JAN-2005,09/26/2024,09/27/2024,Laceration,Forearm,CLOSED,ADJ-07,Central Valley,5242.59,EMP-W-3957
CLM-01446,Rebekah Greene,845-65-2064,10/21/1971,01/07/2025,2025-01-07,Burn,Face,OPEN,ADJ-09,Northern CA,14127.59,EMP-W-2065
CLM-01447,Hailey Lewis,542-25-4440,1995-04-04,2024-10-13,2024-10-16,Strain,Lower Back,CLOSED,ADJ-01,unknown,10353.45,EMP-W-4362
CLM-01448,Ashlee Lopez,587-91-1415,23-SEP-1961,04-MAR-2024,2024-03-04,Laceration,Hand,CLOSED,ADJ-07,Sacramento,2937.25,EMP-W-3823
CLM-01449,Brittany Heath,012-45-9318,1977-02-21,12/17/2024,12/18/2024,Burn,Arm,CLOSED,ADJ-09,Southern CA,9982.0,EMP-W-4899
CLM-01450,Rebecca Ellis,631-64-2111,03-OCT-1978,2025-01-09,01/19/2025,Fracture,Wrist,CLOSED,ADJ-01,Northern CA,9569.27,EMP-W-9999
CLM-01451,Jennifer Vasquez,825-25-9118,1992-12-22,12/13/2024,12/17/2024,Laceration,Hand,CLOSED,ADJ-11,Sacramento,5696.67,EMP-W-2961
CLM-01452,Meghan Cisneros,647-67-6545,1962-07-20,2025-05-29,06/02/2025,Laceration,Hand,CLOSED,ADJ-14,Northern CA,4582.78,EMP-W-9999
CLM-01453,Jerry Johnson,489-34-7392,1988-08-16,2024-08-09,2024-08-10,Burn,Face,CLOSED,ADJ-03,Sacramento,19797.67,EMP-W-2544
CLM-01454,Billy Tate,399-43-5807,1990-10-27,11-MAY-2024,2024-05-15,Laceration,Hand,CLOSED,ADJ-09,Southern CA,4049.03,EMP-W-3171
CLM-01455,Victor Harmon,000000000,07/01/1996,2025-05-19,2025-05-23,Fracture,Arm,CLOSED,ADJ-03,Southern CA,30402.93,EMP-W-3070
CLM-01456,Mr. Thomas Thompson,427-83-2097,1970-11-10,2024-01-06,01/07/2024,Strain,Shoulder,OPEN,ADJ-05,Northern CA,6517.74,EMP-W-2173
CLM-01457,Kenneth Sharp,082-97-9461,2003-05-05,06/23/2024,2024-06-27,Contusion,Thigh,CLOSED,ADJ-14,Inland Empire,9341.81,EMP-W-1886
CLM-01458,Ronald Clark,574-22-9332,1981-03-10,2024-05-23,27-MAY-2024,Sprain,Wrist,OPEN,ADJ-05,Central Valley,4715.04,EMP-W-3683
CLM-01459,Jonathan Jacobson,132-72-3922,07/06/2001,2024-01-24,2024-01-29,Contusion,Thigh,CLOSED,ADJ-10,Central Valley,4870.1,EMP-W-1618
CLM-01460,Jennifer Miranda,368-12-6699,09/26/1993,06/16/2025,2025-06-21,Strain,Neck,CLOSED,ADJ-06,Northern CA,4739.42,EMP-W-1649
CLM-01461,Mark Clark,221-82-0923,1999-11-15,2024-03-23,2024-03-23,Strain,Lower Back,CLOSED,ADJ-14,Central Valley,4443.48,EMP-W-2764
CLM-01462,Eric Reese,706-85-2446,2001-10-26,18-APR-2024,2024-04-19,Strain,Neck,OPEN,ADJ-11,Bay Area,10614.58,EMP-W-2767
CLM-01463,Janet White,215-06-7157,1996-03-01,2025-01-26,2025-01-26,Strain,Neck,OPEN,ADJ-07,Southern CA,5551.51,EMP-W-4536
CLM-01464,Curtis Taylor,527-44-6998,1997-11-18,2024-06-22,2024-06-27,Burn,Arm,CLOSED,ADJ-06,Inland Empire,14850.0,EMP-W-1512
CLM-01465,Rachel Williams,589-42-9419,10/13/1993,04/03/2025,2025-04-08,Contusion,Hip,CLOSED,ADJ-06,Sacramento,5959.15,EMP-W-3946
CLM-01466,Tasha Cochran,516-90-8005,1980-02-23,2024-05-09,2024-05-10,Laceration,Forearm,CLOSED,ADJ-04,Inland Empire,5016.29,EMP-W-3898
CLM-01467,Christian Burton,809-79-8078,1990-05-06,2024-06-18,06/23/2024,Laceration,Scalp,CLOSED,ADJ-10,Bay Area,4237.3,EMP-W-3963
CLM-01468,Brenda Hale,264-43-3671,19-SEP-1979,2024-05-25,05/29/2024,Burn,Arm,CLOSED,ADJ-02,Bay Area,13811.02,EMP-W-2547
CLM-01469,Lauren Jackson,628-53-5827,02/15/1983,03/29/2025,30-MAR-2025,Burn,Face,CLOSED,ADJ-07,Central Valley,13261.18,EMP-W-1568
CLM-01470,Kim Sanchez,755-65-3010,1965-08-13,2025-06-06,07-JUN-2025,Laceration,Forearm,CLOSED,ADJ-04,Inland Empire,3886.29,EMP-W-4475
CLM-01471,Bruce Hernandez,313-99-9834,1972-11-08,2024-09-29,30-SEP-2024,Fracture,Leg,CLOSED,ADJ-11,Bay Area,6473.03,EMP-W-2680
CLM-01472,Eddie Adams,202-39-9070,1961-10-21,25-JUL-2024,2024-07-30,Laceration,Scalp,CLOSED,ADJ-04,Southern CA,4449.78,EMP-W-2406
CLM-01473,Jasmin Alvarado,074-43-3591,1991-04-25,07/24/2024,2024-08-11,Laceration,Forearm,OPEN,ADJ-08,Inland Empire,5499.44,EMP-W-1271
CLM-01474,Brian Bright,251-75-2528,1988-03-15,2024-06-27,2024-06-28,Strain,Lower Back,CLOSED,ADJ-15,Sacramento,9898.33,EMP-W-4928
CLM-01475,Lisa Guerra,110-77-2510,1997-07-31,14-FEB-2024,2024-02-18,Fracture,Hand,CLOSED,ADJ-08,Inland Empire,21817.26,EMP-W-2980
CLM-01476,Jeremy Chambers,349-41-8996,1970-11-27,04/30/2024,01-MAY-2024,Contusion,Shoulder,OPEN,ADJ-15,Southern CA,8838.99,EMP-W-4918
CLM-01477,Jennifer Morris,296-96-6479,1961-08-20,2024-07-15,07/20/2024,Burn,Face,CLOSED,ADJ-01,Northern CA,19531.9,EMP-W-1891
CLM-01478,Andrew Avila,457-72-9987,1962-12-27,2024-02-08,02/18/2024,Strain,Lower Back,CLOSED,ADJ-01,Sacramento,7896.66,EMP-W-1241
CLM-01479,Travis Hopkins,587-87-4544,1981-10-22,2024-08-07,08/09/2024,Fracture,Hand,OPEN,ADJ-08,Southern CA,21016.88,EMP-W-2279
CLM-01480,Michele Smith,099-40-9897,09/15/1972,2025-05-26,2025-05-30,Sprain,Wrist,OPEN,ADJ-02,Southern CA,6017.79,EMP-W-1840
CLM-01481,Denise Martinez,279-57-7290,1991-01-09,2024-10-25,29-OCT-2024,Fracture,Leg,CLOSED,ADJ-04,Inland Empire,27076.99,EMP-W-1584
CLM-01482,Amanda Robinson,359-49-5231,2001-02-03,2025-06-23,06/28/2025,Contusion,Thigh,OPEN,ADJ-08,Northern CA,6397.27,EMP-W-3463
CLM-01483,"Salas, Nicolas",345-53-9236,1973-05-09,2024-12-12,2024-12-12,burn,Hand,CLOSED,ADJ-07,southern ca,17501.47,EMP-W-2368
CLM-01484,Lindsey Robinson,478-16-0835,2006-08-25,2024-12-29,01/01/2025,Fracture,Leg,CLOSED,ADJ-13,Northern CA,10770.44,EMP-W-3732
CLM-01485,Robin Santiago,680-10-4300,1997-12-23,31-MAR-2024,2024-04-04,Sprain,Ankle,CLOSED,ADJ-12,Central Valley,8574.22,EMP-W-1429
CLM-01486,Robert Lucas,496-18-2834,1985-06-11,20-APR-2024,04/22/2024,Contusion,Thigh,CLOSED,ADJ-11,Bay Area,8093.89,EMP-W-3939
CLM-01487,Anthony Simmons,375-60-8200,05/19/1984,2024-09-18,2024-09-20,Laceration,Forearm,CLOSED,ADJ-15,Southern CA,3639.23,EMP-W-2687
CLM-01488,Amy Hester,635-86-5146,1971-10-14,2024-07-09,2024-07-14,Strain,Lower Back,CLOSED,ADJ-15,Southern CA,3332.35,EMP-W-3019
CLM-01489,Anna Estes,244-19-8789,02-JUN-1986,01/28/2024,2024-02-01,Strain,Shoulder,CLOSED,ADJ-08,Northern CA,9330.44,EMP-W-1816
CLM-01490,Steven Hull,046-20-8699,1979-04-30,04/01/2024,2024-04-02,Laceration,Hand,CLOSED,ADJ-07,Inland Empire,2021.31,EMP-W-4101
CLM-01491,Breanna Ayala,555-0100,08/17/1974,2024-08-09,08/11/2024,Strain,Lower Back,CLOSED,ADJ-01,Central Valley,6601.32,EMP-W-1846
CLM-01492,Robert Flowers,421-22-3905,1975-12-27,2024-06-22,06/24/2024,Strain,Neck,CLOSED,ADJ-03,Bay Area,4944.99,EMP-W-3491
CLM-01493,Nicholas Richardson,686-76-8015,1978-03-05,2024-01-20,2024-01-21,Fracture,Hand,CLOSED,ADJ-15,Inland Empire,19819.37,EMP-W-3867
CLM-01494,"Morris, Jennifer",382-92-6594,1963-12-27,26-JAN-2024,2024-01-26,FRACTURE,Wrist,OPEN,ADJ-02,sacramento,21671.56,EMP-W-1891
CLM-01495,Joseph Smith,449-96-0578,17-JUL-1987,16-MAY-2025,2025-05-18,Strain,Shoulder,OPEN,ADJ-01,Central Valley,4967.42,EMP-W-3633
CLM-01496,Linda Atkinson,472-74-4419,2000-07-26,2024-03-14,2024-03-14,Contusion,Hip,CLOSED,ADJ-02,Central Valley,6189.24,EMP-W-3753
CLM-01497,Timothy Monroe,456-52-4096,06/25/1985,2024-09-03,08-SEP-2024,Burn,Face,OPEN,ADJ-09,Sacramento,16171.05,EMP-W-2169
CLM-01498,Whitney Peters,203-55-7976,1977-10-22,2024-03-31,03/31/2024,Laceration,Forearm,CLOSED,ADJ-07,Sacramento,5353.03,EMP-W-1072
CLM-01499,Ryan Caldwell,219-30-5660,1968-09-16,12/16/2024,12/19/2024,Burn,Arm,CLOSED,ADJ-04,Northern CA,10778.89,EMP-W-4555
CLM-01500,Andrew Phelps,415-87-3687,10/22/1982,2025-05-28,2025-06-01,Laceration,Forearm,CLOSED,ADJ-07,Northern CA,4588.31,EMP-W-4669
CLM-01501,Johnny Whitaker,492-92-9303,1989-08-22,2024-04-18,19-APR-2024,Fracture,Leg,CLOSED,ADJ-08,Bay Area,12701.65,EMP-W-4974
CLM-01502,Timothy Johnson,453-99-1025,1979-09-14,2024-11-02,2024-11-02,Contusion,Shoulder,CLOSED,ADJ-05,Bay Area,5236.31,EMP-W-1637
CLM-01503,Adrian Dean,845-04-8416,24-APR-1973,03/01/2024,03/02/2024,Contusion,Shoulder,CLOSED,ADJ-05,Inland Empire,6837.32,EMP-W-2681
CLM-01504,Jeremy Chambers,598-14-1450,1970-01-21,2025-01-28,2025-02-21,Sprain,Wrist,OPEN,ADJ-04,Sacramento,3240.56,EMP-W-4918
CLM-01505,Sherry Anderson,830-80-5016,1988-04-18,2025-06-21,06/21/2025,Sprain,Ankle,OPEN,ADJ-08,Central Valley,6048.69,EMP-W-3153
CLM-01506,Mr. Antonio Yang,817-99-8722,2006-10-07,2025-05-30,2025-06-03,Sprain,Knee,CLOSED,ADJ-06,Northern CA,5186.5,EMP-W-4214
CLM-01507,Lisa James,871-98-5614,1967-04-09,03/05/2024,2024-03-06,Strain,Shoulder,CLOSED,ADJ-13,Northern CA,7016.76,EMP-W-3578
CLM-01508,Alexander Brown,858-93-7027,1996-05-16,2024-11-01,2024-11-06,Strain,Shoulder,OPEN,ADJ-07,Inland Empire,6346.05,EMP-W-1453
CLM-01509,Samantha Reynolds,249-42-4374,1965-07-10,07/18/2024,2024-07-22,Burn,Face,CLOSED,ADJ-09,Southern CA,18441.02,EMP-W-4819
CLM-01510,Darryl Acosta,100-15-3025,1991-08-09,2024-05-10,05/11/2024,Strain,Neck,OPEN,ADJ-15,Southern CA,8236.28,EMP-W-2102
CLM-01511,Julie Anderson,174-70-3393,12-DEC-1987,17-SEP-2024,2024-09-22,Burn,Hand,OPEN,ADJ-03,Inland Empire,22073.61,EMP-W-2692
CLM-01512,Robert Torres,678-86-7917,1991-02-06,2024-11-08,2024-11-11,Strain,Shoulder,CLOSED,ADJ-10,Southern CA,9918.35,EMP-W-2054
CLM-01513,Joshua Perry,112-70-3887,1993-02-09,06/11/2024,16-JUN-2024,Strain,Neck,CLOSED,ADJ-06,Bay Area,11728.92,EMP-W-1157
CLM-01514,Diana May,511-19-0685,1980-08-25,2025-01-21,2025-01-21,Laceration,Forearm,CLOSED,ADJ-10,Bay Area,4246.22,EMP-W-1116
CLM-01515,Christopher Hicks,559-68-8457,1988-04-29,2025-01-24,2025-01-24,Burn,Face,CLOSED,ADJ-11,Northern CA,18533.03,EMP-W-2735
CLM-01516,Stephen Davis,866-39-5383,1988-09-22,2024-03-15,2024-03-20,Strain,Lower Back,OPEN,ADJ-09,Southern CA,12200.77,EMP-W-1977
CLM-01517,Ricky Palmer,804-33-9325,1963-09-21,2025-04-23,2025-04-24,Sprain,Knee,OPEN,ADJ-15,Inland Empire,5588.71,EMP-W-2992
CLM-01518,Mark Weber,573-74-1636,1974-03-31,2024-08-31,2024-09-01,Contusion,Hip,OPEN,ADJ-02,Central Valley,3477.19,EMP-W-3627
CLM-01519,Joseph Ochoa,407-70-2330,2000-11-26,2024-06-06,2024-06-07,Sprain,Wrist,CLOSED,ADJ-09,Southern CA,4759.98,EMP-W-1701
CLM-01520,Jack White,176-52-0057,1971-01-12,2024-02-23,03/08/2024,Contusion,Hip,CLOSED,ADJ-03,Bay Area,3337.36,EMP-W-1432
CLM-01521,Mary Pugh,145-78-3800,02-JAN-1975,21-APR-2024,2024-04-23,Strain,Neck,CLOSED,ADJ-09,Northern CA,10875.56,EMP-W-3447
CLM-01522,Zachary Vargas PhD,792-48-8934,1977-03-03,04-FEB-2024,2024-02-04,Burn,Arm,CLOSED,ADJ-06,Inland Empire,26091.33,EMP-W-2872
CLM-01523,Kevin Huerta,387-74-3567,08-JUN-2008,2024-01-22,01/25/2024,Laceration,Forearm,CLOSED,ADJ-05,Southern CA,4176.37,EMP-W-3632
CLM-01524,Jon Clark,089-74-5414,1986-06-25,2025-03-17,03/18/2025,Fracture,Arm,OPEN,ADJ-03,Northern CA,21593.71,EMP-W-2117
CLM-01525,Brian Fitzgerald,526-82-9551,04/11/1994,2025-03-13,2025-03-16,Fracture,Arm,CLOSED,ADJ-01,Central Valley,23085.62,EMP-W-1502
CLM-01526,Nancy Evans MD,717-04-3150,1963-09-08,2025-01-13,18-JAN-2025,Fracture,Wrist,OPEN,ADJ-14,Southern CA,27284.85,EMP-W-1561
CLM-01527,Curtis Obrien,780-82-9098,2001-08-27,2024-01-26,2024-01-28,Fracture,Wrist,CLOSED,ADJ-14,Southern CA,28405.5,EMP-W-3242
CLM-01528,Jamie Griffin,476-86-7137,08/04/1965,2025-06-02,2025-06-07,Strain,Lower Back,OPEN,ADJ-01,Central Valley,3485.62,EMP-W-4835
CLM-01529,John Pierce,010-50-4585,1976-09-26,2024-01-29,2024-02-03,Sprain,Knee,CLOSED,ADJ-06,Bay Area,5251.31,EMP-W-1047
CLM-01530,Sean Clay,774-64-4326,1984-08-14,12/03/2024,05-DEC-2024,Sprain,Ankle,CLOSED,ADJ-08,Central Valley,6453.59,EMP-W-1710
CLM-01531,Ashley Hall,021-44-4744,07/02/1972,2024-07-09,2024-07-11,Fracture,Hand,CLOSED,ADJ-10,Sacramento,13813.37,EMP-W-1318
CLM-01532,Jeffrey Torres,496-07-7455,2001-11-28,03/24/2024,2024-03-28,Sprain,Knee,CLOSED,ADJ-09,Bay Area,5893.62,EMP-W-4766
CLM-01533,Martha Lee,799-75-5897,2000-11-30,2024-11-11,2024-11-11,Laceration,Scalp,CLOSED,ADJ-12,Northern CA,4548.34,EMP-W-3831
CLM-01534,James Whitaker,429-44-7559,1971-08-30,2024-05-07,2024-05-09,Burn,Arm,CLOSED,ADJ-09,Inland Empire,5179.62,EMP-W-1685
CLM-01535,Kelly Guerra,525-73-7470,10/15/1971,12/16/2024,2024-12-16,Fracture,Leg,OPEN,ADJ-11,Bay Area,19858.03,EMP-W-4414
CLM-01536,Michael Farrell,542-45-6830,1962-03-29,07/05/2024,07/08/2024,Laceration,Forearm,CLOSED,ADJ-06,Northern CA,5201.45,EMP-W-1354
CLM-01537,Eddie Duffy,468-57-9768,1986-12-15,09/13/2024,2024-09-18,Strain,Lower Back,CLOSED,ADJ-03,Bay Area,8121.97,EMP-W-4723
CLM-01538,Lauren Carson,764-98-7276,1966-03-18,05/02/2025,2025-05-07,Burn,Arm,CLOSED,ADJ-02,Bay Area,4606.55,EMP-W-1317
CLM-01539,Mr. Lawrence Edwards,687-11-0904,1991-04-04,2024-12-12,2024-12-12,Strain,Lower Back,CLOSED,ADJ-14,Sacramento,7165.29,EMP-W-1536
CLM-01540,Deborah Johnson,778-31-5859,1969-11-06,2024-11-07,2024-11-12,Fracture,Arm,CLOSED,ADJ-09,Sacramento,19450.99,EMP-W-4278
CLM-01541,Gregory Madden,168-30-3156,2008-01-15,01/29/2024,2024-01-31,Laceration,Scalp,CLOSED,ADJ-02,Central Valley,5298.93,EMP-W-2945
CLM-01542,Kristin Phillips,834-91-0452,1987-03-06,2024-01-06,01/10/2024,Fracture,Leg,CLOSED,ADJ-13,Sacramento,22416.58,EMP-W-3410
CLM-01543,Kayla Schneider,614-40-1481,10/03/1970,10/20/2024,2024-10-23,Sprain,Knee,CLOSED,ADJ-11,Sacramento,6225.26,EMP-W-3473
CLM-01544,Elizabeth Dean,110-15-9481,2004-06-15,2024-04-16,21-APR-2024,Strain,Lower Back,OPEN,ADJ-13,Northern CA,6411.91,EMP-W-1898
CLM-01545,Dale Wright,455-53-4960,1970-06-13,2024-04-27,04/29/2024,Contusion,Hip,OPEN,ADJ-13,Sacramento,5526.24,EMP-W-2369
CLM-01546,Matthew Wright,126-32-1232,03/01/1994,2024-11-20,12/08/2024,Laceration,Forearm,OPEN,ADJ-06,Central Valley,1893.92,EMP-W-2144
CLM-01547,Michael Lewis,580-68-7931,1972-04-25,01/12/2025,01/13/2025,Burn,Hand,OPEN,ADJ-03,Sacramento,13266.11,EMP-W-1056
CLM-01548,"Valencia, Bonnie",308-15-6998,01/12/1962,13-MAY-2025,2025-05-16,STRAIN,Lower Back,OPEN,ADJ-09,bay area,11099.27,EMP-W-1862
CLM-01549,Paula Brown,719-06-2930,1997-05-01,06/22/2024,2024-06-26,Fracture,Leg,CLOSED,ADJ-11,Northern CA,17351.74,EMP-W-1946
CLM-01550,David Martin,408-36-8681,1995-05-17,2024-02-25,2024-02-28,Fracture,Arm,CLOSED,ADJ-08,Central Valley,19688.59,EMP-W-3398
CLM-01551,Ashley Gonzales,365-22-6648,21-OCT-2007,02/24/2025,2025-02-25,Sprain,Ankle,OPEN,ADJ-04,Bay Area,3741.1,EMP-W-3792
CLM-01552,Mark Smith,697-74-7329,1978-09-02,2024-03-29,2024-03-29,Burn,Arm,CLOSED,ADJ-04,Sacramento,21157.62,EMP-W-2087
CLM-01553,Christopher Campbell,283-22-0833,1977-02-07,2024-10-27,2024-10-29,Sprain,Wrist,OPEN,ADJ-01,Northern CA,6125.11,EMP-W-2549
CLM-01554,Christina Gilbert,889-93-6525,1965-03-27,2025-06-05,2025-06-08,Burn,Face,OPEN,ADJ-12,Southern CA,17724.09,EMP-W-2532
CLM-01555,Donald Franklin,493-69-5598,1981-05-11,2024-10-23,10/23/2024,Sprain,Wrist,CLOSED,ADJ-14,Bay Area,7522.56,EMP-W-4092
CLM-01556,Annette Lewis,753-70-3091,10-MAR-1975,2024-12-19,12/20/2024,Fracture,Arm,CLOSED,ADJ-13,Inland Empire,23046.47,EMP-W-3003
CLM-01557,Jennifer Crawford,014-74-6103,1996-01-05,12-FEB-2024,2024-02-14,Fracture,Leg,CLOSED,ADJ-07,Inland Empire,18623.46,EMP-W-4024
CLM-01558,Reginald Diaz,344-58-9739,11/29/1971,12/11/2024,12/16/2024,Strain,Neck,CLOSED,ADJ-02,Bay Area,7713.14,EMP-W-2273
CLM-01559,Krista Gibson,235-18-6576,07/01/1994,02/01/2025,04-FEB-2025,Sprain,Ankle,OPEN,ADJ-01,Sacramento,4110.8,EMP-W-1247
CLM-01560,"Hernandez, Danielle",078-35-8709,1984-10-02,05/27/2025,2025-05-30,strain,Neck,OPEN,ADJ-02,sacramento,4476.58,EMP-W-3807
CLM-01561,Mrs. Michele Boyd,029-80-2116,23-APR-1985,2024-05-19,23-MAY-2024,Sprain,Knee,CLOSED,ADJ-11,Southern CA,6731.91,EMP-W-2285
CLM-01562,Leslie Hernandez,722-20-9259,1992-01-31,2024-04-21,2024-04-22,Burn,Face,OPEN,ADJ-02,Central Valley,17757.32,EMP-W-2875
CLM-01563,Alexander Hunt,831-16-1267,1990-09-06,06-FEB-2024,2024-02-06,Laceration,Scalp,CLOSED,ADJ-13,Central Valley,4645.52,EMP-W-4068
CLM-01564,Mark Moss,863-28-9902,2005-06-02,2024-07-27,2024-07-31,Sprain,Ankle,OPEN,ADJ-05,Southern CA,4797.04,EMP-W-2814
CLM-01565,Michael Berg,455-11-4628,05/26/2002,2024-11-05,2024-11-07,Contusion,Shoulder,OPEN,ADJ-15,Bay Area,4658.2,EMP-W-3843
CLM-01566,"Jones, Marie",169-03-7646,17-MAR-1984,2025-01-11,2025-01-12,Contusion  ,Thigh,CLOSED,ADJ-06,southern ca,5858.93,EMP-W-4817
CLM-01567,Richard Cooper,530-70-3896,1966-03-27,02/26/2025,2025-03-03,Contusion,Hip,OPEN,ADJ-04,Northern CA,4859.19,EMP-W-1472
CLM-01568,Kristen Sloan,881-39-7577,1996-10-10,2024-08-08,2024-08-08,Contusion,Shoulder,CLOSED,ADJ-13,Southern CA,9988.52,EMP-W-1890
CLM-01569,Pamela Watkins,000000000,1964-08-27,11/04/2024,11/07/2024,Burn,Hand,OPEN,ADJ-01,Southern CA,13210.14,EMP-W-2833
CLM-01570,Patrick Perez,782-29-4428,1997-10-19,2025-01-10,2025-01-13,Sprain,Wrist,CLOSED,ADJ-14,Inland Empire,7242.03,EMP-W-2899
CLM-01571,Karen Wolf,010-77-1079,1989-12-22,01/28/2025,2025-01-28,Burn,Face,CLOSED,ADJ-02,Southern CA,20213.44,EMP-W-4250
CLM-01572,Laura Haney,227-53-9824,1977-03-06,29-JUN-2024,2024-07-01,Sprain,Knee,OPEN,ADJ-11,Sacramento,8218.12,EMP-W-1297
CLM-01573,Linda Salazar,055-77-1385,1979-09-24,02/03/2024,2024-02-06,Sprain,Ankle,OPEN,ADJ-04,Southern CA,5520.41,EMP-W-4285
CLM-01574,Cindy Cannon,406-40-1079,1979-01-24,03/27/2025,2025-03-27,Laceration,Scalp,CLOSED,ADJ-11,Northern CA,4708.0,EMP-W-2503
CLM-01575,Mrs. Michele Boyd,821-40-2681,1972-03-17,05/03/2024,2024-05-07,Burn,Hand,CLOSED,ADJ-10,Northern CA,18174.6,EMP-W-2285
CLM-01576,Michelle Mitchell,884-77-0326,1972-12-13,29-MAY-2024,2024-05-31,Burn,Face,CLOSED,ADJ-08,Southern CA,19056.77,EMP-W-2921
CLM-01577,Michael Miles,171-56-2680,1981-12-17,2024-01-04,2024-01-07,Burn,Arm,OPEN,ADJ-14,Sacramento,16673.69,EMP-W-1877
CLM-01578,Amy Taylor,308-59-6662,1966-01-23,2024-06-24,2024-06-27,Strain,Neck,CLOSED,ADJ-08,Sacramento,10126.22,EMP-W-3918
CLM-01579,Jacqueline Mccoy,886-83-5108,1981-12-15,08/18/2024,21-AUG-2024,Laceration,Scalp,CLOSED,ADJ-01,Southern CA,4314.36,EMP-W-1928
CLM-01580,Megan Decker,614-19-1003,1990-12-02,02/21/2025,2025-02-21,Sprain,Ankle,OPEN,ADJ-09,Inland Empire,3897.52,EMP-W-2779
CLM-01581,Lindsay Walker,454-47-4386,2000-04-24,2024-01-11,2024-01-14,Burn,Arm,CLOSED,ADJ-08,Southern CA,17105.93,EMP-W-3675
CLM-01582,Katherine Dunn,000000000,1982-04-10,2024-07-04,2024-07-05,Contusion,Shoulder,CLOSED,ADJ-10,Central Valley,6190.93,EMP-W-4888
CLM-01583,Dana Chapman,237-88-9414,1988-09-13,07-JAN-2025,2025-01-09,Sprain,Wrist,CLOSED,ADJ-03,Bay Area,7947,EMP-W-1396
CLM-01584,"Boone, Donna",602-03-4542,03/16/1983,2024-08-01,2024-08-04,Laceration  ,Scalp,CLOSED,ADJ-10,northern ca,4208.94,EMP-W-2188
CLM-01585,Lisa Randall,253-03-7888,1977-04-13,03/09/2024,2024-03-14,Burn,Arm,CLOSED,ADJ-03,Sacramento,24953.61,EMP-W-1569
CLM-01586,Steve Paul,196-92-7515,03/02/1972,03-MAY-2024,05/06/2024,Strain,Lower Back,OPEN,ADJ-04,Central Valley,7797.78,EMP-W-1484
