employee_id,full_name,job_class,hire_date,annual_wage,employer_id
EMP-W-2431,Adam Brooks,Warehouse,2017-01-30,57123,EMP-104
EMP-W-2432,Justin Foster,Welder,2001-06-06,45278,EMP-113
EMP-W-2433,Omar Price,Machinist,2017-10-09,46372,EMP-110
EMP-W-2434,Dennis Henderson,Driver,04/06/2008,32561,EMP-114
EMP-W-2435,Phillip Kent,Supervisor,29-NOV-2005,66265,EMP-107
EMP-W-2436,Melinda Mitchell,Construction,2002-11-29,60497,EMP-130
EMP-W-2437,Rhonda Gutierrez,Machinist,2015-01-22,54080,EMP-126
EMP-W-2438,Catherine Roberts,Warehouse,2023-07-04,28000,EMP-102
EMP-W-2439,Lisa Nelson,Machinist,2018-10-10,39548,EMP-108
EMP-W-2440,Chelsea Smith,Laborer,2001-07-07,82175,EMP-136
EMP-W-2441,Joseph Lopez,Laborer,2017-12-03,50036,EMP-110
EMP-W-2442,Derrick Espinoza,Machinist,2012-12-04,68490,EMP-133
EMP-W-2443,Crystal Hernandez,Laborer,04/29/2006,36967,EMP-118
EMP-W-2444,Glenn Collins DDS,Warehouse,2020-08-31,87896,EMP-128
EMP-W-2445,Mrs. Raven Rivera DVM,Construction,2003-05-14,59407,EMP-110
EMP-W-2446,Amy Rowe,Office,2014-09-02,67220,EMP-138
EMP-W-2447,John Lee,Machinist,02/09/2018,103864,EMP-139
EMP-W-2448,Ruth Clayton,Welder,2001-08-06,89295,EMP-110
EMP-W-2449,Randy Wright,Construction,2009-02-20,56481,EMP-138
EMP-W-2450,Jessica Rojas,Warehouse,2021-06-04,51322,EMP-124
EMP-W-2451,Joel Wise,Machinist,2007-03-22,56140,EMP-106
EMP-W-2452,Vickie Kennedy,Warehouse,2023-10-08,71178,EMP-133
EMP-W-2453,Emily Morris,Office,11/20/2001,60105,EMP-109
EMP-W-2454,Amanda Pineda,Machinist,2020-03-11,54885,EMP-130
EMP-W-2455,Dawn Little,Driver,10/05/2022,88409,EMP-105
EMP-W-2456,Stephen Boyer,Machinist,2002-11-17,59944,EMP-138
EMP-W-2457,Brian Chen,Laborer,04/27/2000,103392,EMP-127
EMP-W-2458,Christopher Hill,Office,2001-02-03,63633,EMP-123
EMP-W-2459,Richard Smith,Office,2022-07-25,94135,EMP-114
EMP-W-2460,Richard Alvarez,Office,2002-11-19,68431,EMP-122
EMP-W-2461,Jacqueline Davis,Office,2020-02-17,79333,EMP-108
EMP-W-2462,Brandon Montgomery,Construction,02/03/2013,48957,EMP-114
EMP-W-2463,Yolanda Garrett,Welder,2020-10-01,46632,EMP-138
EMP-W-2464,Matthew Miles,Office,2000-02-14,70274,EMP-116
EMP-W-2465,Beth Hall,Laborer,13-JAN-2016,79793,EMP-100
EMP-W-2466,Dr. Nicole Trujillo,Driver,2001-01-26,62724,EMP-133
EMP-W-2467,Corey Norris,Office,2024-03-10,38844,EMP-113
EMP-W-2468,Chad Roach,Office,2010-05-05,37515,EMP-123
EMP-W-2469,Mr. Edward Terry,Machinist,09/24/2019,36311,EMP-127
EMP-W-2470,Cody Bailey,Welder,2013-02-18,30182,EMP-134
EMP-W-2471,Denise Guerra,Supervisor,2005-07-06,63970,EMP-139
EMP-W-2472,Kristen Jones,Office ,02/25/2012,82250,EMP-113
EMP-W-2473,Edward Baker,Construction,2005-12-22,61758,EMP-111
EMP-W-2474,Aaron Little,Construction,27-NOV-2007,28000,EMP-116
EMP-W-2475,Cody Smith,Supervisor,2010-10-03,58566,EMP-125
EMP-W-2476,Patty Allen,Driver,2018-04-26,59069,EMP-114
EMP-W-2477,Mary Ryan,Machinist,2004-06-23,99727,EMP-106
EMP-W-2478,Joseph Jimenez,Office,2014-11-22,35771,EMP-121
EMP-W-2479,Lisa Morris,Machinist,2022-03-06,54967,EMP-124
EMP-W-2480,Ashley Mills,Driver,10-APR-2024,92705,EMP-109
EMP-W-2481,Russell Anderson,Office,2003-05-10,70099,EMP-105
EMP-W-2482,Christina Washington,Welder,2021-08-21,72139,EMP-114
EMP-W-2483,Kenneth Huff,Driver,2007-11-17,64062,EMP-138
EMP-W-2484,Kelly Miles,Office,2022-10-26,67938,EMP-125
EMP-W-2485,Jacob Obrien,Welder ,2001-02-20,75996,EMP-138
EMP-W-2486,Timothy Clark,Machinist,2021-12-07,47429,EMP-131
EMP-W-2487,Steve Miller PhD,Laborer,2004-10-26,77805,EMP-112
EMP-W-2488,Justin Hurley,Welder,2001-04-08,37285,EMP-112
EMP-W-2489,Jacob Erickson,Warehouse,01/02/2023,67910,EMP-139
EMP-W-2490,Deborah Williams,Laborer,2016-11-28,65217,EMP-123
EMP-W-2491,Eric Blackburn,Laborer,2013-10-12,50906,EMP-110
EMP-W-2492,Anne Hardy,Welder,2020-08-13,61591,EMP-125
EMP-W-2493,Chelsey Fox,Office,2008-09-02,50794,EMP-125
EMP-W-2494,Mario White,Laborer,2015-07-12,42709,EMP-104
EMP-W-2495,Jennifer Garcia,Welder,2020-06-19,55634,EMP-135
EMP-W-2496,Heather Ellis,Supervisor,11/23/2008,42128,EMP-117
EMP-W-2497,Sonya Jackson,Warehouse,2014-05-12,67810,EMP-129
EMP-W-2498,James Morgan,Laborer,2006-05-23,41298,EMP-116
EMP-W-2499,Zachary Ramos,Office,2016-08-29,74815,EMP-132
EMP-W-2500,Ethan Frey,Driver,26-SEP-2019,40733,EMP-132
EMP-W-2501,Jacob Duran,Supervisor,2011-04-24,51806,EMP-107
EMP-W-2502,Nicholas Franklin,Welder,2001-06-27,50757,EMP-134
EMP-W-2503,Cindy Cannon,Construction,2013-04-16,85852,EMP-124
EMP-W-2504,Dawn Nixon,Warehouse,2002-10-26,67945,EMP-121
EMP-W-2505,James Barber,Construction,2003-12-06,58188,EMP-137
EMP-W-2506,Ms. Kelly Holder,Construction,2023-04-14,70976,EMP-107
EMP-W-2507,Eric Walker,Driver,2012-12-11,28000,EMP-124
EMP-W-2508,Alison Short,Warehouse,2014-08-17,61223,EMP-120
EMP-W-2509,Desiree Spencer,Supervisor,2006-01-04,97955,EMP-133
EMP-W-2510,Tammy Moore,Laborer ,2000-06-25,64382,EMP-116
EMP-W-2511,Henry Taylor,Welder,2013-05-17,63222,EMP-105
EMP-W-2512,Kevin Hall,Supervisor,2006-08-13,71866,EMP-104
EMP-W-2513,Anna Ross,Construction ,2016-07-03,78120,EMP-120
EMP-W-2514,Morgan Cummings,Warehouse,2008-08-26,28000,EMP-136
EMP-W-2515,Carrie Petersen,Machinist,2012-06-10,31718,EMP-112
EMP-W-2516,Laura Velez,Warehouse,2002-02-16,65785,EMP-115
EMP-W-2517,Elizabeth Cross,Welder,2013-08-27,49132,EMP-113
EMP-W-2518,Angela Brown,Warehouse,03/25/2014,85616,EMP-115
EMP-W-2519,Hannah Montoya,Machinist,2008-07-16,56326,EMP-106
EMP-W-2520,Sean Kane,Driver,2019-02-18,28000,EMP-131
EMP-W-2521,Matthew Guzman,Laborer,03/19/2024,39175,EMP-130
EMP-W-2522,Richard Reyes,Supervisor,2007-11-11,28000,EMP-131
EMP-W-2523,Andrew Fernandez,Construction,03/09/2012,57785,EMP-111
EMP-W-2524,Jonathan Walker,Welder,2001-08-01,58609,EMP-125
EMP-W-2525,Nicholas Long,Machinist,20-JUL-2014,54359,EMP-103
EMP-W-2526,Kurt Wagner,Office,2000-12-05,81419,EMP-130
EMP-W-2527,Dylan Foster,laborer,2000-04-03,83573,EMP-132
EMP-W-2528,Bradley Duncan,Office,12/07/2008,58933,EMP-111
EMP-W-2529,James Miller,Driver,02-JAN-2004,28000,EMP-133
EMP-W-2530,Patricia Anderson,supervisor,11/16/2003,73111,EMP-100
EMP-W-2531,Justin Freeman,Warehouse,12/25/2023,71996,EMP-124
EMP-W-2532,Christina Gilbert,Supervisor,12/29/2019,67569,EMP-123
EMP-W-2533,Danielle Jones,Machinist,2012-11-11,79666,EMP-135
EMP-W-2534,Erica Glass,Warehouse,2012-09-20,41033,EMP-117
EMP-W-2535,Michael Henderson,Supervisor,2003-05-15,98157,EMP-123
EMP-W-2536,Frank Wheeler,Construction,04/05/2016,44730,EMP-127
EMP-W-2537,Eric Huerta,Office,2015-01-25,75486,EMP-123
EMP-W-2538,Wanda Ramos,Office,2008-02-19,31627,EMP-117
EMP-W-2539,Andrew Meyers,Machinist,2004-04-17,45255,EMP-136
EMP-W-2540,James Todd,Warehouse,2018-08-18,89294,EMP-106
EMP-W-2541,Ashley Brown,Warehouse,27-MAY-2012,57303,EMP-135
EMP-W-2542,Tammy Melton,Office,2005-02-14,77118,EMP-112
EMP-W-2543,Alexis Benson,Machinist,2017-12-20,66265,EMP-130
EMP-W-2544,Jerry Johnson,Machinist,2024-01-28,60110,EMP-126
EMP-W-2545,Joshua Harris,Machinist,2002-02-06,86549,EMP-133
EMP-W-2546,Deanna Webb,Supervisor,07/23/2000,57740,EMP-131
EMP-W-2547,Brenda Hale,Welder,2011-01-20,29946,EMP-135
EMP-W-2548,Kevin Alvarado,office,2022-05-16,47541,EMP-106
EMP-W-2549,Christopher Campbell,Laborer,2017-03-08,71921,EMP-113
EMP-W-2550,Lisa Brown,Construction,2013-02-07,69119,EMP-106
EMP-W-2551,Alejandra Price,Supervisor,01-MAY-2004,33792,EMP-116
EMP-W-2552,Samuel Keller,Supervisor,2008-04-26,48961,EMP-135
EMP-W-2553,Alicia Dillon,Supervisor,2012-12-13,51529,EMP-101
EMP-W-2554,Crystal James,Driver,2006-01-15,55421,EMP-122
EMP-W-2555,Ariana Stewart,Machinist,2015-08-03,37233,EMP-118
EMP-W-2556,Kim Lopez,Supervisor,2008-07-31,50689,EMP-132
EMP-W-2557,Judith House,Construction,2002-08-23,48885,EMP-105
EMP-W-2558,David Moreno,Welder,2007-06-02,75887,EMP-129
EMP-W-2559,James Moore,Machinist,2018-01-05,76564,EMP-121
EMP-W-2560,Harold Garrett,Office,2005-08-03,59375,EMP-104
EMP-W-2561,William Mason,Machinist,2020-12-17,54943,EMP-121
EMP-W-2562,Lori Johns,Supervisor,2014-04-10,64518,EMP-120
EMP-W-2563,Robin Johnson,Welder,2011-06-11,47301,EMP-138
EMP-W-2564,Diana Hernandez,Welder,2006-10-09,41357,EMP-128
EMP-W-2565,Mary Miller,Construction,2008-03-21,45076,EMP-126
EMP-W-2566,Tyler Salazar,Machinist,2017-01-02,50573,EMP-101
EMP-W-2567,Crystal Allen,Warehouse,2018-11-26,41057,EMP-116
EMP-W-2568,Wesley Browning,Warehouse,2020-12-02,64917,EMP-110
EMP-W-2569,Joshua Clark,Driver,2006-09-13,75134,EMP-106
EMP-W-2570,Joshua Mcbride,Construction,2021-08-25,33432,EMP-135
EMP-W-2571,Ellen Thornton,Laborer,2022-02-05,62452,EMP-125
EMP-W-2572,Brandy Forbes,Driver,01/03/2001,58041,EMP-106
EMP-W-2573,Brianna Fitzpatrick,Machinist,26-SEP-2012,68147,EMP-105
EMP-W-2574,Emily Grant,Welder,01/09/2007,61767,EMP-114
EMP-W-2575,Bailey Stewart,Welder,2013-05-31,35835,EMP-128
EMP-W-2576,Monica Cannon,Machinist,2018-11-03,39276,EMP-133
EMP-W-2577,Jennifer Jenkins,Laborer,2016-11-09,62529,EMP-102
EMP-W-2578,Timothy Shannon,Supervisor,2008-07-03,80518,EMP-130
EMP-W-2579,Denise Maxwell,Welder,07/22/2003,28000,EMP-135
EMP-W-2580,Cody Farmer,Machinist,2004-07-22,68223,EMP-134
EMP-W-2581,Debra Bradley,Construction,2016-07-27,83413,EMP-136
EMP-W-2582,David Mcdaniel,Welder,2004-12-31,59245,EMP-122
EMP-W-2583,Michael Woods,Warehouse,2002-11-27,71903,EMP-105
EMP-W-2584,Lisa Joseph,Welder,2004-09-09,49344,EMP-123
EMP-W-2585,Samuel Henry,Welder,2006-01-08,59851,EMP-109
EMP-W-2586,Corey Johnson,Laborer,2010-11-23,32823,EMP-100
EMP-W-2587,Alexis Nelson,Machinist,2001-01-13,28000,EMP-122
EMP-W-2588,Patrick Mcneil,Construction,08/25/2011,78969,EMP-134
EMP-W-2589,Andrea Ho,Construction,2024-02-20,44270,EMP-130
EMP-W-2590,Dr. Katherine Nguyen,Laborer,2011-01-27,53800,EMP-127
EMP-W-2591,David Sullivan,Warehouse,2011-05-16,37044,EMP-100
EMP-W-2592,Nicolas James,Warehouse,2007-10-02,36620,EMP-126
EMP-W-2593,Logan Newton,Office,2004-11-26,58870,EMP-115
EMP-W-2594,Kelly Liu,Office,2017-03-09,48867,EMP-124
EMP-W-2595,Kelly Hayes,Welder,08/13/2014,68803,EMP-105
EMP-W-2596,Amanda Forbes,Warehouse,2005-07-28,70145,EMP-133
EMP-W-2597,Jennifer Moss,Welder,25-APR-2012,67775,EMP-134
EMP-W-2598,Kelli Mccoy,Office,2012-06-14,66294,EMP-112
EMP-W-2599,Eddie Sanders,Machinist,10-JUN-2021,90399,EMP-108
EMP-W-2600,Ronald Murray,Driver,07/10/2011,42783,EMP-129
EMP-W-2601,Louis Brown,Welder,2004-03-14,61011,EMP-139
EMP-W-2602,Brenda Gallegos,Warehouse,2002-06-11,82388,EMP-120
EMP-W-2603,Nathan Wilson,Machinist,2023-08-23,84761,EMP-103
EMP-W-2604,Teresa Horton,Laborer,07-JUL-2000,36408,EMP-111
EMP-W-2605,Jason Hayes,Welder,2019-12-04,56377,EMP-117
EMP-W-2606,Kevin Marquez,Construction,26-NOV-2018,86446,EMP-100
EMP-W-2607,Jesse Wright,Driver,2014-01-25,71145,EMP-109
EMP-W-2608,Susan Hogan,Construction,2023-11-07,65514,EMP-113
EMP-W-2609,Becky Wilson,Office,2009-03-05,58081,EMP-119
EMP-W-2610,Jack Mills,Supervisor,02/26/2002,55091,EMP-129
EMP-W-2611,Richard Hunt,Supervisor,02/02/2023,67187,EMP-105
EMP-W-2612,Jamie James,Laborer,2017-12-16,57457,EMP-117
EMP-W-2613,Susan Cunningham,Driver,2006-11-28,61233,EMP-134
EMP-W-2614,Brittany Melton,Machinist,2003-06-04,63414,EMP-112
EMP-W-2615,Michael Barnes,Office,17-APR-2013,49794,EMP-100
EMP-W-2616,Randy Griffin,Warehouse,2019-01-15,71578,EMP-124
EMP-W-2617,Autumn Anderson,Warehouse,2004-08-22,114456,EMP-102
EMP-W-2618,Marcus King,Construction,07/30/2015,30014,EMP-106
EMP-W-2619,Scott Stephens,Warehouse,2001-02-18,67832,EMP-130
EMP-W-2620,Stephen Young,Welder,21-JAN-2007,48316,EMP-120
EMP-W-2621,Karen Ortiz,Laborer,2017-05-25,72393,EMP-135
EMP-W-2622,Kyle Sanchez,Driver,2001-02-22,62838,EMP-116
EMP-W-2623,Lisa Grant,Welder,2002-12-04,75713,EMP-112
EMP-W-2624,Amber Hernandez,Laborer,2008-05-05,83159,EMP-113
EMP-W-2625,Amanda Nash,Warehouse,2019-06-12,65463,EMP-127
EMP-W-2626,Sara Evans,Laborer,2009-12-15,82376,EMP-110
EMP-W-2627,Amber Butler,Driver,02/16/2012,28000,EMP-125
EMP-W-2628,Michael Carr,Laborer,10-AUG-2013,90628,EMP-102
EMP-W-2629,Linda Cobb,Machinist,2003-03-12,68751,EMP-123
EMP-W-2630,Jesse Riley,Warehouse,2020-06-30,81401,EMP-110
EMP-W-2631,Anna Evans,Driver,2002-02-01,40042,EMP-139
EMP-W-2632,James Jones,Laborer,2009-05-01,47046,EMP-103
EMP-W-2633,Joshua Carter,Machinist,2008-07-25,64626,EMP-134
EMP-W-2634,Michael Hill,Machinist,2019-09-11,61693,EMP-131
EMP-W-2635,Kelly Dominguez,Supervisor,2014-01-27,67095,EMP-135
EMP-W-2636,Ashley Blair,Construction,2008-12-06,81521,EMP-112
EMP-W-2637,Victoria Webb,Office,2023-07-22,30226,EMP-122
EMP-W-2638,Taylor Andersen,Welder,06/20/2018,79528,EMP-102
EMP-W-2639,Lee Stewart,Construction ,09/28/2002,62149,EMP-135
EMP-W-2640,Whitney Gomez,Construction,04/17/2011,58331,EMP-112
EMP-W-2641,Justin Stone,Supervisor,2016-02-21,35519,EMP-120
EMP-W-2642,Katherine White,Welder,2003-07-02,71054,EMP-138
EMP-W-2643,Michelle Krause,Driver,26-APR-2017,28000,EMP-133
EMP-W-2644,Alexander Garrett,Construction,2017-07-23,73671,EMP-118
EMP-W-2645,Ryan Marsh,Supervisor,2012-09-12,35142,EMP-129
EMP-W-2646,Mrs. Felicia Castro DDS,Office,2024-06-24,62962,EMP-111
EMP-W-2647,Curtis Campbell,Supervisor,2023-09-03,59854,EMP-139
EMP-W-2648,Elizabeth Hunter,Supervisor,2013-10-19,83051,EMP-104
EMP-W-2649,Aaron Jennings,Office,2000-05-02,58784,EMP-112
EMP-W-2650,Nathaniel Gilbert,Construction,01/01/2001,49505,EMP-135
EMP-W-2651,Christopher Rivera,Welder,06-AUG-2017,52881,EMP-120
EMP-W-2652,Michael Hendricks,Supervisor,2006-02-16,84911,EMP-107
EMP-W-2653,Maria Olson,Driver,11-MAR-2020,71653,EMP-102
EMP-W-2654,Stephanie Herrera,Machinist,2018-09-09,55058,EMP-102
EMP-W-2655,Richard Gutierrez,Driver,2015-06-13,57743,EMP-131
EMP-W-2656,Sandy Evans,Driver,2015-12-01,33790,EMP-102
EMP-W-2657,Emily Herrera,Construction,2007-01-30,68992,EMP-133
EMP-W-2658,Michael Marsh,Laborer,11-JAN-2013,30323,EMP-123
EMP-W-2659,Heather Montes,Driver,2014-08-11,75532,EMP-100
EMP-W-2660,Andre Terrell,Construction,2015-02-24,64315,EMP-105
EMP-W-2661,Sarah Duncan,Laborer,08-JUL-2003,104965,EMP-123
EMP-W-2662,Kurt Hancock,Supervisor,2005-11-08,42197,EMP-103
EMP-W-2663,Michele Edwards,Laborer,2012-08-02,60152,EMP-104
EMP-W-2664,Jason Crawford,Driver,2010-11-17,94369,EMP-113
EMP-W-2665,Jesse Sampson,Driver,03/17/2001,83445,EMP-106
EMP-W-2666,Eric Rodriguez,Office,02/24/2014,49468,EMP-112
EMP-W-2667,Paula Gentry,Warehouse,2015-11-06,66031,EMP-136
EMP-W-2668,Alexander Webb,Office,2016-06-26,62035,EMP-106
EMP-W-2669,Cheryl Mclean,Construction,06/15/2008,67075,EMP-127
EMP-W-2670,Kelly Rowe,Machinist,2019-11-04,49423,EMP-111
EMP-W-2671,Shane Short,Supervisor,2006-07-01,60392,EMP-110
EMP-W-2672,Megan Anderson,Construction,07/24/2000,33235,EMP-122
EMP-W-2673,Julia Reeves,Supervisor,05/17/2010,64432,EMP-123
EMP-W-2674,April Randolph,Office,01/06/2006,70100,EMP-120
EMP-W-2675,Linda Miller,Warehouse,2013-09-18,57906,EMP-124
EMP-W-2676,Angel Meyer,Supervisor,2013-02-11,32929,EMP-128
EMP-W-2677,Emily Lane,Office,09-JUN-2004,79793,EMP-100
EMP-W-2678,Steven Flores,Welder,2022-12-16,68561,EMP-138
EMP-W-2679,Donald Flores,Machinist,2023-10-12,48931,EMP-119
EMP-W-2680,Bruce Hernandez,Welder,2024-03-20,56949,EMP-114
EMP-W-2681,Adrian Dean,Supervisor,2014-11-16,34987,EMP-101
EMP-W-2682,Christine Bell,Machinist,18-FEB-2012,43542,EMP-106
EMP-W-2683,Charles Bush,Construction ,26-OCT-2022,52319,EMP-122
EMP-W-2684,David Jones,Machinist,2017-07-05,84111,EMP-116
EMP-W-2685,Gina Wallace,Warehouse,2008-01-17,50488,EMP-114
EMP-W-2686,John Lowe,Welder,2013-01-06,73523,EMP-105
EMP-W-2687,Anthony Simmons,Warehouse,07/30/2006,52310,EMP-104
EMP-W-2688,Kyle Watkins,Construction,12/12/2009,66463,EMP-111
EMP-W-2689,Melissa Jensen,driver,2002-08-11,59454,EMP-138
EMP-W-2690,Robert Marquez,Laborer,01/14/2011,77715,EMP-136
EMP-W-2691,Kim Beltran,Driver,05/25/2007,52373,EMP-103
EMP-W-2692,Julie Anderson,Supervisor,2009-07-06,33694,EMP-127
EMP-W-2693,Tamara Mcdonald,Driver,10/29/2005,37124,EMP-114
EMP-W-2694,Michael Mckinney,Office,2023-12-31,52426,EMP-103
EMP-W-2695,David Walker,Laborer,11/03/2010,39516,EMP-120
EMP-W-2696,Lisa Durham,Machinist,2000-04-16,69383,EMP-120
EMP-W-2697,Michael Ortega,Warehouse,12/22/2001,53616,EMP-109
EMP-W-2698,Sonya Chavez,Office,03/31/2022,104742,EMP-128
EMP-W-2699,John Bell,Driver,14-NOV-2001,30721,EMP-114
EMP-W-2700,Christopher Tate,Welder,2005-02-19,65665,EMP-125
EMP-W-2701,Bethany Garcia,Machinist,11/14/2017,41696,EMP-121
EMP-W-2702,Rebecca Nguyen,Construction,22-OCT-2020,53118,EMP-136
EMP-W-2703,Rebecca Patel,Office,2022-04-20,64545,EMP-116
EMP-W-2704,Jason Oliver,Office,2020-09-11,28000,EMP-132
EMP-W-2705,Valerie Reyes,Machinist,2005-01-08,66262,EMP-108
EMP-W-2706,Robert Garza,Warehouse,2002-12-09,96252,EMP-131
EMP-W-2707,Jessica Cobb,Warehouse,2006-10-12,53838,EMP-135
EMP-W-2708,Cynthia Bates,Warehouse,2000-12-29,66676,EMP-115
EMP-W-2709,Timothy Andrews,Welder,2021-04-19,80448,EMP-127
EMP-W-2710,Mr. Joel Peters,Driver,01/02/2010,59048,EMP-107
EMP-W-2711,Casey Blanchard,Office,2005-12-16,51542,EMP-123
EMP-W-2712,Brian Cervantes,Warehouse,20-NOV-2008,28000,EMP-120
EMP-W-2713,Jamie Snyder,Laborer,2009-01-21,73537,EMP-119
EMP-W-2714,Ann Montoya,Supervisor,2016-12-01,59962,EMP-139
EMP-W-2715,Stephanie Fields,Machinist,03-SEP-2004,43771,EMP-128
EMP-W-2716,Charles Hernandez,Warehouse,07/01/2022,64278,EMP-112
EMP-W-2717,Jean Lane,Machinist,2007-09-29,51493,EMP-105
EMP-W-2718,Michael Stewart,Laborer,2019-06-21,52488,EMP-115
EMP-W-2719,Susan Torres,Welder,11/20/2017,72913,EMP-100
EMP-W-2720,Jessica Haas,Driver,2009-02-10,37909,EMP-119
EMP-W-2721,Brandon Smith,Construction,2004-04-28,80851,EMP-101
EMP-W-2722,Mrs. Bethany Phillips,Warehouse,2009-08-16,36841,EMP-134
EMP-W-2723,Joshua Brown,Warehouse,2015-01-03,50071,EMP-134
EMP-W-2724,Samantha Howard,Welder,2001-01-14,96613,EMP-135
EMP-W-2725,Sharon Young,Machinist,05-NOV-2002,82292,EMP-101
EMP-W-2726,Jennifer Flores,Laborer,14-AUG-2007,63756,EMP-116
EMP-W-2727,James Gardner,Laborer,2016-11-14,45070,EMP-118
EMP-W-2728,Karen Lopez,Welder,2015-07-05,52473,EMP-103
EMP-W-2729,Tim Larsen,Laborer,08/28/2003,63318,EMP-104
EMP-W-2730,Zachary Santiago,Welder,2007-01-29,62675,EMP-123
EMP-W-2731,Benjamin Smith,Laborer,2019-09-03,60364,EMP-118
EMP-W-2732,Katelyn Kim,Warehouse,2007-03-05,61445,EMP-124
EMP-W-2733,Angela May MD,Driver,13-SEP-2001,58141,EMP-120
EMP-W-2734,Richard Munoz,Driver,09-OCT-2002,36044,EMP-111
EMP-W-2735,Christopher Hicks,Construction,04-AUG-2015,52702,EMP-135
EMP-W-2736,Joanna Kelly,Laborer,2023-07-19,78463,EMP-115
EMP-W-2737,Larry Lane,Welder,10/06/2000,37369,EMP-121
EMP-W-2738,Cynthia Shaw,Office,2002-07-14,58588,EMP-110
EMP-W-2739,Joshua Richardson,Supervisor,2023-09-08,47244,EMP-122
EMP-W-2740,Laura Bush,Welder,2008-07-27,64004,EMP-115
EMP-W-2741,John Vaughn,Welder,01/10/2002,55004,EMP-103
EMP-W-2742,Nicholas Terrell,Office,2012-12-14,88593,EMP-101
EMP-W-2743,Dr. Julie Miller,Warehouse,2011-12-11,71118,EMP-109
EMP-W-2744,Ann Kennedy,Office,2009-03-07,38387,EMP-108
EMP-W-2745,Toni Miller,Office,2020-07-28,74082,EMP-133
EMP-W-2746,Rebecca Edwards,Office,2014-04-23,48056,EMP-115
EMP-W-2747,Greg Osborne,Office,2017-08-29,51614,EMP-119
EMP-W-2748,Jose Harrison,Construction,27-SEP-2009,67648,EMP-134
EMP-W-2749,Jennifer Yu,Warehouse,2018-08-08,53148,EMP-108
EMP-W-2750,Donna Johnson,Warehouse,03/24/2000,78071,EMP-108
EMP-W-2751,Nicole Acosta,Machinist,2010-08-26,48058,EMP-127
EMP-W-2752,Amy Kennedy,Machinist,2017-12-31,50858,EMP-120
EMP-W-2753,Anthony Mooney,Driver,2021-06-20,50185,EMP-111
EMP-W-2754,Lori Mitchell,Machinist,07-APR-2010,51818,EMP-101
EMP-W-2755,Jonathan York,Office,20-MAR-2010,81785,EMP-126
EMP-W-2756,Casey Campbell,Construction,2010-11-26,73318,EMP-117
EMP-W-2757,Alexis Rodriguez,Warehouse,2017-09-11,92778,EMP-106
EMP-W-2758,Kevin Hernandez,Machinist,2018-08-11,102817,EMP-101
EMP-W-2759,Robert Green,Warehouse,2012-07-16,43447,EMP-138
EMP-W-2760,Kari Lloyd,Warehouse,2014-02-04,63267,EMP-101
EMP-W-2761,Grace Miller,Driver,2008-05-24,40828,EMP-130
EMP-W-2762,Timothy Moore,Construction,2018-07-01,48003,EMP-123
EMP-W-2763,Wyatt Townsend II,Office,04/04/2016,50658,EMP-131
EMP-W-2764,Mark Clark,Machinist,04-APR-2003,42971,EMP-110
EMP-W-2765,Haley May,Warehouse,11/04/2015,43066,EMP-102
EMP-W-2766,Audrey Jackson,Laborer,2006-03-08,59402,EMP-117
EMP-W-2767,Eric Reese,Warehouse ,2005-12-25,40099,EMP-112
EMP-W-2768,Kim James,Driver,03-MAY-2015,77158,EMP-111
EMP-W-2769,Karen Thomas,Construction,10/21/2004,45480,EMP-120
EMP-W-2770,Alexandra Ho,Warehouse,2003-12-27,112572,EMP-127
EMP-W-2771,Michael Nixon,Laborer,2006-05-08,53875,EMP-138
EMP-W-2772,Amanda Hardin,Supervisor,2007-06-13,63296,EMP-125
EMP-W-2773,Tina Reynolds,Laborer,2000-06-17,38683,EMP-133
EMP-W-2774,Shannon Rogers,Construction,10-AUG-2019,92709,EMP-129
EMP-W-2775,Brett Pena,Warehouse,2022-08-11,82151,EMP-133
EMP-W-2776,Raymond Curry,Office,05/20/2000,67344,EMP-102
EMP-W-2777,Leah Lee,Laborer,2007-02-18,37757,EMP-112
EMP-W-2778,Michael White,construction,2011-06-14,65792,EMP-125
EMP-W-2779,Megan Decker,Welder,2010-11-07,41814,EMP-129
EMP-W-2780,Brent Garcia,Office,2017-01-16,88322,EMP-118
EMP-W-2781,Daniel Campbell,Machinist,01/24/2022,76565,EMP-129
EMP-W-2782,Alexander Davis,Driver,2004-04-01,63717,EMP-132
EMP-W-2783,Mary Houston,Machinist,06/08/2019,28000,EMP-137
EMP-W-2784,Margaret Erickson,Office,06/11/2018,44298,EMP-126
EMP-W-2785,Scott Anderson,Construction,2010-01-01,74379,EMP-101
EMP-W-2786,Stephanie Knight,Construction,2016-06-27,83831,EMP-137
EMP-W-2787,Stephanie Dominguez,Construction,06/15/2015,81965,EMP-105
EMP-W-2788,John Mayer,Supervisor,2013-04-17,33343,EMP-110
EMP-W-2789,Tammy Hill,Driver,2018-12-20,67427,EMP-107
EMP-W-2790,Steven Carrillo,Supervisor,05/09/2004,80279,EMP-105
EMP-W-2791,Christopher Jones,Office,2001-01-05,32149,EMP-132
EMP-W-2792,Janet Cook,Office,05/04/2017,61857,EMP-135
EMP-W-2793,Tyler Baker,Laborer,06/10/2007,66929,EMP-110
EMP-W-2794,John Mcfarland,Machinist,06/23/2009,56586,EMP-110
EMP-W-2795,Cassandra Vasquez,Machinist,01/09/2018,28661,EMP-103
EMP-W-2796,Randy Robinson,Welder,09/09/2005,56137,EMP-119
